Date,TSLA,3557.TW,8046.TW,3443.TW
2020/4/23,141.126007,82.661339,59.92009,229
2020/4/24,145.029999,82.465698,59.027241,231
2020/4/27,159.75,85.106941,58.928036,224
2020/4/28,153.824005,83.150459,64.781158,227
2020/4/29,160.102005,77.672318,65.376389,220.5
2020/4/30,156.376007,79.33532,64.880363,216.5
2020/5/1,140.264008,79.041855,62.797047,216.5
2020/5/4,152.238007,81.976578,65.971619,221
2020/5/5,153.641998,82.563522,67.261299,220.5
2020/5/6,156.516006,82.172218,68.848579,219.5
2020/5/7,156.007996,82.759163,69.046989,217
2020/5/8,163.884003,86.183006,71.92395,220.5
2020/5/11,162.257996,84.42218,69.939842,242.5
2020/5/12,161.882004,83.737404,71.527122,242.5
2020/5/13,158.192001,82.563522,71.527122,260
2020/5/14,160.666,82.563522,78.669922,252.5
2020/5/15,159.834,83.248283,77.777069,253.5
2020/5/18,162.725998,83.835228,81.24926,259
2020/5/19,161.602005,86.28083,83.630196,284.5
2020/5/20,163.112,85.596062,85.812714,312.5
2020/5/21,165.520004,83.835228,84.721451,321.5
2020/5/22,163.376007,84.226524,87.399994,323.5
2020/5/26,163.774002,82.661339,86.099998,322
2020/5/27,164.046005,78.063614,82.699997,306.5
2020/5/28,161.162003,77.281021,82.699997,311
2020/5/29,167,74.444115,79,317.5
2020/6/1,179.619995,75.128891,80.5,299
2020/6/2,176.311996,75.52018,81.800003,290
2020/6/3,176.591995,75.911476,79.800003,284
2020/6/4,172.876007,75.911476,81.699997,291.5
2020/6/5,177.132004,75.715836,89.800003,298.5
2020/6/8,189.983994,76.107132,96.5,305.5
2020/6/9,188.134003,75.618011,96,309.5
2020/6/10,205.009995,73.074577,92.300003,299
2020/6/11,194.567993,72.194168,94.400002,307
2020/6/12,187.056,71.118095,96.099998,289
2020/6/15,198.179993,75.128891,94.599998,292
2020/6/16,196.425995,76.204956,100,291
2020/6/17,198.358002,76.498421,100,292.5
2020/6/18,200.792007,76.204956,101.5,304.5
2020/6/19,200.179993,77.770142,111.5,315.5
2020/6/22,198.863998,76.889717,116,313
2020/6/23,200.356003,76.107132,118.5,302.5
2020/6/24,192.169998,77.378838,113.5,306.5
2020/6/25,197.195999,76.596252,120,301
2020/6/26,191.947998,75.128891,117.5,301.5
2020/6/29,201.869995,75.128891,129,294
2020/6/30,215.962006,80.020096,131,292
2020/7/1,223.925995,77.281021,144,301.5
2020/7/2,241.731995,75.52018,138.5,301
2020/7/6,274.31601,75.324539,138.5,300.5
2020/7/7,277.971985,72.487633,142,296
2020/7/8,273.175995,69.552917,128,267.5
2020/7/9,278.855988,71.020279,140.5,277.5
2020/7/10,308.929993,73.172409,132,283.5
2020/7/13,299.411987,74.248474,129,288.5
2020/7/14,303.359985,74.346298,131,289
2020/7/15,309.201996,73.954994,129,283.5
2020/7/16,300.127991,75.226715,123,271.5
2020/7/17,300.167999,75.128891,120.5,264.5
2020/7/20,328.600006,75.226715,132.5,272
2020/7/21,313.671997,76.107132,131,268.5
2020/7/22,318.466003,77.085373,138,268
2020/7/23,302.614014,76.30278,136.5,271.5
2020/7/24,283.399994,73.368057,126.5,261.5
2020/7/27,307.920013,74.052818,128,265.5
2020/7/28,295.298004,77.085373,132,258
2020/7/29,299.821991,76.107132,126,257
2020/7/30,297.497986,73.954994,123,259
2020/7/31,286.152008,74.639771,125.5,268.5
2020/8/3,297,76.596252,129.5,266.5
2020/8/4,297.399994,76.107132,133,269
2020/8/5,297.003998,76.204956,136,264.5
2020/8/6,297.915985,77.378838,134.5,261
2020/8/7,290.541992,79.237495,130,266
2020/8/10,283.713989,77.476662,127,257.5
2020/8/11,274.877991,76.498421,128,267
2020/8/12,310.951996,73.954994,119.5,258.5
2020/8/13,324.200012,71.215927,113,258
2020/8/14,330.141998,73.368057,120.5,265
2020/8/17,367.127991,73.857178,116,257
2020/8/18,377.417999,74.737595,118,260
2020/8/19,375.705994,75.81366,119.5,260.5
2020/8/20,400.365997,77.183197,121.5,271
2020/8/21,409.996002,76.987541,121.5,272
2020/8/24,402.839996,77.281021,127,272
2020/8/25,404.667999,77.770142,124.5,269.5
2020/8/26,430.634003,77.085373,123,278
2020/8/27,447.75,77.476662,127.5,272.5
2020/8/28,442.679993,75.52018,128,276
2020/8/31,498.320007,74.346298,124.5,264.5
2020/9/1,475.049988,75.031059,126.5,263
2020/9/2,447.369995,74.541939,130,268
2020/9/3,407,74.835419,125.5,270.5
2020/9/4,418.320007,73.66153,121.5,267
2020/9/8,330.209991,73.759354,121,269
2020/9/9,366.279999,74.15065,119,265
2020/9/10,371.339996,73.857178,121,267
2020/9/11,372.720001,73.759354,111,262
2020/9/14,419.619995,73.172409,114.5,260
2020/9/15,449.76001,73.465874,115.5,259
2020/9/16,441.76001,74.248474,116.5,253
2020/9/17,423.429993,75.52018,118,257
2020/9/18,442.149994,77.574493,125.5,265.5
2020/9/21,449.390015,76.987541,127.5,267
2020/9/22,424.230011,78.846199,126.5,266
2020/9/23,380.359985,81.878746,125.5,292.5
2020/9/24,387.790009,83.93306,131,290
2020/9/25,407.339996,85.79171,130,294
2020/9/28,421.200012,84.813469,133,303
2020/9/29,419.070007,85.889542,133.5,322
2020/9/30,429.01001,87.063423,134.5,344
2020/10/1,448.160004,87.94384,144,335.5
2020/10/2,415.089996,96.356712,140.5,343
2020/10/5,425.679993,105.650002,136.5,339
2020/10/6,413.980011,104.671761,138,339.5
2020/10/7,425.299988,104.18264,139,340
2020/10/8,425.920013,104.671761,152.5,338
2020/10/9,434,107.606483,150,331
2020/10/12,442.299988,103.69352,165,334
2020/10/13,446.649994,104.18264,171,329.5
2020/10/14,461.299988,106.628242,181,330
2020/10/15,448.880005,107.117363,175,329.5
2020/10/16,439.670013,107.606483,177.5,325
2020/10/19,430.829987,109.562958,172,321
2020/10/20,421.940002,106.139122,169.5,317
2020/10/21,422.640015,109.562958,172.5,326
2020/10/22,425.790009,110.052078,180,316
2020/10/23,420.630005,107.606483,177,347.5
2020/10/26,420.279999,101.247917,178,340.5
2020/10/27,424.679993,101.737038,173.5,322.5
2020/10/28,406.019989,105.650002,186,319
2020/10/29,410.829987,104.18264,174.5,320.5
2020/10/30,388.040009,106.139122,176.5,325
2020/11/2,400.51001,104.671761,176.5,328
2020/11/3,423.899994,105.650002,173,321
2020/11/4,420.980011,106.5,177,323
2020/11/5,438.089996,102.5,170,309.5
2020/11/6,429.950012,102,176.5,314.5
2020/11/9,421.26001,102.5,171.5,313.5
2020/11/10,410.359985,102.5,168.5,319
2020/11/11,417.130005,107.5,173.5,323
2020/11/12,411.76001,105.5,175,330
2020/11/13,408.5,101.5,178,336
2020/11/16,408.089996,102.5,182,339
2020/11/17,441.609985,102,200,372.5
2020/11/18,486.640015,99,209,399.5
2020/11/19,499.269989,104,205.5,373.5
2020/11/20,489.609985,99.199997,212.5,385.5
2020/11/23,521.849976,97.5,216,388
2020/11/24,555.380005,98.5,221,401.5
2020/11/25,574,94.699997,222,398
2020/11/27,585.76001,91.900002,220,437.5
2020/11/30,567.599976,89.599998,224,423.5
2020/12/1,584.76001,87.400002,219,407
2020/12/2,568.820007,86.300003,223,407
2020/12/3,593.380005,87.800003,221,413
2020/12/4,599.039978,85,216.5,399
2020/12/7,641.76001,85.300003,230.5,410
2020/12/8,649.880005,87.800003,253.5,413.5
2020/12/9,604.47998,87.300003,233.5,411.5
2020/12/10,627.070007,88.199997,238,400
2020/12/11,609.98999,88.300003,248,417
2020/12/14,639.830017,87.5,236,415
2020/12/15,633.25,87.300003,226,395
2020/12/16,622.77002,85.400002,233,408
2020/12/17,655.900024,85.400002,246,417
2020/12/18,695,87.099998,243.5,417
2020/12/21,649.859985,87.599998,254,406
2020/12/22,640.340027,86,265,397.5
2020/12/23,645.97998,88,286.5,421
2020/12/24,661.77002,92,288,426.5
2020/12/28,663.690002,91.400002,290,436.5
2020/12/29,665.98999,93.199997,294.5,480
2020/12/30,694.780029,92.599998,286,461
2020/12/31,705.669983,91.5,295,478.5
2021/1/4,729.77002,91.699997,306,475
2021/1/5,735.109985,90.199997,299,449
2021/1/6,755.97998,88.099998,291,430
2021/1/7,816.039978,89,280.5,427
2021/1/8,880.02002,87.699997,278.5,420
2021/1/11,811.190002,87.800003,295,405
2021/1/12,849.440002,91.599998,279.5,395
2021/1/13,854.409973,90.5,273.5,399.5
2021/1/14,845,95,283.5,396.5
2021/1/15,826.159973,95.199997,293,420
2021/1/19,844.549988,,,
2021/1/20,850.450012,,,
2021/1/21,844.98999,,,
2021/1/22,846.640015,,,
2021/1/25,880.799988,,,
2021/1/26,883.090027,,,
2021/1/27,864.159973,,,
2021/1/28,835.429993,,,
2021/1/29,793.530029,,,
2021/2/1,839.809998,,,
2021/2/2,872.789978,,,
2021/2/3,854.690002,,,
2021/2/4,849.98999,,,
2021/2/5,852.22998,,,
2021/2/8,863.419983,,,
2021/2/9,849.460022,,,
2021/2/10,804.820007,,,
2021/2/11,811.659973,,,
2021/2/12,816.119995,,,
2021/2/16,796.219971,,,
2021/2/17,798.150024,,,
2021/2/18,787.380005,,,
2021/2/19,781.299988,,,
2021/2/22,714.5,,,
2021/2/23,698.840027,,,
2021/2/24,742.02002,,,
2021/2/25,682.219971,,,
2021/2/26,675.5,,,
2021/3/1,718.429993,,,
2021/3/2,686.440002,,,
2021/3/3,653.200012,,,
2021/3/4,621.440002,,,
2021/3/5,597.950012,,,
2021/3/8,563,,,
2021/3/9,673.580017,,,
2021/3/10,668.059998,,,
2021/3/11,699.599976,,,
