Date,ARKW,ARKG,ARKQ,ARKK,TSLA,3557.TW,8046.TW,3443.TW
2020/7/30,96.655319,54.244991,52.645954,79.133919,297.497986,73.954994,123,259
2020/7/31,98.215073,53.282536,52.323765,79.104393,286.152008,74.639771,125.5,268.5
2020/8/3,100.27829,56.378277,53.334946,82.362267,297,76.596252,129.5,266.5
2020/8/4,100.426369,56.983536,53.572872,82.874077,297.399994,76.107132,133,269
2020/8/5,102.114456,57.628483,54.475006,84.261871,297.003998,76.204956,136,264.5
2020/8/6,101.887398,57.291126,53.681923,83.533531,297.915985,77.378838,134.5,261
2020/8/7,99.093666,55.743256,52.859097,81.191002,290.541992,79.237495,130,266
2020/8/10,97.010704,57.896381,52.541862,82.155571,283.713989,77.476662,127,257.5
2020/8/11,94.868515,55.81271,51.927223,80.295334,274.877991,76.498421,128,267
2020/8/12,97.139038,57.459805,53.02763,82.628014,310.951996,73.954994,119.5,258.5
2020/8/13,98.284172,58.948143,53.48365,84.409515,324.200012,71.215927,113,258
2020/8/14,97.760963,58.104752,53.384514,83.385887,330.141998,73.368057,120.5,265
2020/8/17,100.949577,60.486092,54.435352,86.250061,367.127991,73.857178,116,257
2020/8/18,102.144073,61.260033,54.772415,87.185104,377.417999,74.737595,118,260
2020/8/19,101.778809,62.361401,54.544403,87.460693,375.705994,75.81366,119.5,260.5
2020/8/20,103.881516,61.97443,54.901291,88.07093,400.365997,77.183197,121.5,271
2020/8/21,103.693954,62.480469,55.258179,88.415421,409.996002,76.987541,121.5,272
2020/8/24,103.2892,60.218193,55.862904,87.066994,402.839996,77.281021,127,272
2020/8/25,104.227036,60.585316,57.052532,88.090614,404.667999,77.770142,124.5,269.5
2020/8/26,107.859871,60.833374,58.162849,89.960701,430.634003,77.085373,123,278
2020/8/27,107.70192,59.811378,57.607693,89.340614,447.75,77.476662,127.5,272.5
2020/8/28,108.886551,60.406715,58.311554,90.905579,442.679993,75.52018,128,276
2020/8/31,111.02874,61.43367,59.967121,93.828812,498.320007,74.346298,124.5,264.5
2020/9/1,113.970543,61.418789,61.295536,95.679207,475.049988,75.031059,126.5,263
2020/9/2,113.003113,61.74622,61.61277,95.442986,447.369995,74.541939,130,268
2020/9/3,105.263573,57.549107,57.915009,88.395729,407,74.835419,125.5,270.5
2020/9/4,102.815353,55.86232,57.151669,85.679199,418.320007,73.66153,121.5,267
2020/9/8,97.978149,54.790718,54.802155,81.791397,330.209991,73.759354,121,269
2020/9/9,100.831116,56.914082,57.508553,85.216599,366.279999,74.15065,119,265
2020/9/10,99.55764,56.606491,56.705559,84.488251,371.339996,73.857178,121,267
2020/9/11,98.728409,56.715633,56.606419,84.005966,372.720001,73.759354,111,262
2020/9/14,101.768936,59.900681,58.024059,87.687065,419.619995,73.172409,114.5,260
2020/9/15,104.424469,61.04174,58.8568,90.383926,449.76001,73.465874,115.5,259
2020/9/16,103.693954,61.766064,58.480087,90.196915,441.76001,74.248474,116.5,253
2020/9/17,101.729454,61.180653,56.953396,87.893768,423.429993,75.52018,118,257
2020/9/18,101.818298,62.589615,56.68573,88.46463,442.149994,77.574493,125.5,265.5
2020/9/21,103.980232,61.04174,55.942215,89.15361,449.390015,76.987541,127.5,267
2020/9/22,105.59922,62.083576,55.644806,90.265816,424.230011,78.846199,126.5,266
2020/9/23,101.818298,59.603012,53.672009,86.565018,380.359985,81.878746,125.5,292.5
2020/9/24,101.680092,59.652622,53.602612,86.515816,387.790009,83.93306,131,290
2020/9/25,104.641647,61.865288,55.010342,89.32093,407.339996,85.79171,130,294
2020/9/28,106.458069,62.659069,56.556854,90.275658,421.200012,84.813469,133,303
2020/9/29,106.803589,63.740593,56.794781,91.30912,419.070007,85.889542,133.5,322
2020/9/30,107.208328,63.214714,56.893913,90.551247,429.01001,87.063423,134.5,344
2020/10/1,110.623985,64.256554,57.835705,93.051247,448.160004,87.94384,144,335.5
2020/10/2,108.64962,62.897202,56.864174,90.866211,415.089996,96.356712,140.5,343
2020/10/5,111.127457,66.727196,58.248108,94.37999,425.679993,105.650002,136.5,339
2020/10/6,110.396942,66.756958,58.033974,94.163452,413.980011,104.671761,138,339.5
2020/10/7,112.904388,69.634415,59.630058,97.647705,425.299988,104.18264,139,340
2020/10/8,114.434525,71.192215,60.095993,98.98629,425.920013,104.671761,152.5,338
2020/10/9,116.329918,73.236191,61.92009,101.141808,434,107.606483,150,331
2020/10/12,117.425697,72.720238,62.47525,100.718582,442.299988,103.69352,165,334
2020/10/13,119.666611,74.446709,62.356289,103.179214,446.649994,104.18264,171,329.5
2020/10/14,118.827507,72.759933,63.050232,102.135895,461.299988,106.628242,181,330
2020/10/15,117.652748,72.353111,62.623951,101.210709,448.880005,107.117363,175,329.5
2020/10/16,116.7939,73.107208,62.237324,101.141808,439.670013,107.606483,177.5,325
2020/10/19,116.477997,72.700394,61.473976,100.639839,430.829987,109.562958,172,321
2020/10/20,115.836327,70.81517,61.602856,99.242203,421.940002,106.139122,169.5,317
2020/10/21,116.00415,67.203468,61.374844,96.407547,422.640015,109.562958,172.5,326
2020/10/22,115.836327,68.751335,61.75156,97.027634,425.790009,110.052078,180,316
2020/10/23,117.02095,69.564964,61.880432,97.618179,420.630005,107.606483,177,347.5
2020/10/26,114.730682,68.572739,59.808502,95.669357,420.279999,101.247917,178,340.5
2020/10/27,116.675438,70.497658,59.967121,97.076843,424.679993,101.737038,173.5,322.5
2020/10/28,113.141312,67.818642,57.429249,93.257942,406.019989,105.650002,186,319
2020/10/29,115.500687,68.007164,58.683311,94.478416,410.829987,104.18264,174.5,320.5
2020/10/30,109.390007,65.228935,57.240891,89.360306,388.040009,106.139122,176.5,325
2020/11/2,109.765144,64.990799,58.033974,89.370148,400.51001,104.671761,176.5,328
2020/11/3,111.778999,66.558517,59.838242,91.692986,423.899994,105.650002,173,321
2020/11/4,117.248001,69.416122,60.944595,95.97448,420.980011,106.5,177,323
2020/11/5,120.377388,72.501953,63.050232,99.232353,438.089996,102.5,170,309.5
2020/11/6,123.556122,72.224129,62.851967,100.472519,429.950012,102,176.5,314.5
2020/11/9,115.984406,69.406204,62.177841,95.895737,421.26001,102.5,171.5,313.5
2020/11/10,111.551949,68.791023,60.780033,93.267784,410.359985,102.5,168.5,319
2020/11/11,116.112747,72.531715,61.701992,97.17527,417.130005,107.5,173.5,323
2020/11/12,116.566849,72.71032,61.75156,97.332748,411.76001,105.5,175,330
2020/11/13,116.862999,73.514015,62.554554,97.834717,408.5,101.5,178,336
2020/11/16,116.932106,73.107208,63.079975,97.972511,408.089996,102.5,182,339
2020/11/17,118.936096,73.900993,63.605396,99.635902,441.609985,102,200,372.5
2020/11/18,119.360588,73.692619,64.239868,99.429207,486.640015,99,209,399.5
2020/11/19,122.539314,74.506241,65.340271,101.633934,499.269989,104,205.5,373.5
2020/11/20,124.839462,75.855667,65.300613,103.248108,489.609985,99.199997,212.5,385.5
2020/11/23,127.346909,76.46093,66.777733,105.728424,521.849976,97.5,216,388
2020/11/24,127.55423,74.139122,67.868225,104.468582,555.380005,98.5,221,401.5
2020/11/25,131.019241,74.149048,68.33416,106.771736,574,94.699997,222,398
2020/11/27,132.885025,78.991112,69.127251,110.019768,585.76001,91.900002,220,437.5
2020/11/30,134.365799,81.064857,68.145805,110.600479,567.599976,89.599998,224,423.5
2020/12/1,133.467453,82.334915,69.117332,110.984337,584.76001,87.400002,219,407
2020/12/2,132.914642,82.225769,68.492775,110.570946,568.820007,86.300003,223,407
2020/12/3,134.563232,85.470345,69.295776,112.4804,593.380005,87.800003,221,413
2020/12/4,137.287872,88.9729,70.465576,115.344574,599.039978,85,216.5,399
2020/12/7,140.140839,93.92411,71.476761,118.779617,641.76001,85.300003,230.5,410
2020/12/8,141.819046,93.92411,71.863388,120.246147,649.880005,87.800003,253.5,413.5
2020/12/9,137.850555,91.066498,70.346611,118.090645,604.47998,87.300003,233.5,411.5
2020/12/10,142.213913,96.702339,70.267303,123.228432,627.070007,88.199997,238,400
2020/12/11,141.927643,95.114777,69.821198,121.91938,609.98999,88.300003,248,417
2020/12/14,142.569305,94.896492,70.594452,122.293396,639.830017,87.5,236,415
2020/12/15,142.835846,93.943954,71.675034,122.342613,633.25,87.300003,226,395
2020/12/16,143.704575,92.594528,71.357803,121.998116,622.77002,85.400002,233,408
2020/12/17,147.544724,93.358536,72.795265,124.08474,655.900024,85.400002,246,417
2020/12/18,148.897171,93.973717,73.340515,125.295372,695,87.099998,243.5,417
2020/12/21,150.081787,99.66909,74.044373,129.271744,649.859985,87.599998,254,406
2020/12/22,151.967316,104.709602,75.888298,132.923325,640.340027,86,265,397.5
2020/12/23,150.634613,104.39209,76.631813,132.834747,645.97998,88,286.5,421
2020/12/24,149.440125,102.298492,75.997345,130.935135,661.77002,92,288,426.5
2020/12/28,145.906006,100.830002,75.234001,127.756004,663.690002,91.400002,290,436.5
2020/12/29,145.089996,94.129997,74.379997,124.32,665.98999,93.199997,294.5,480
2020/12/30,147.610001,96.040001,76.550003,127.099998,694.780029,92.599998,286,461
2020/12/31,146.360001,93.260002,76.290001,124.489998,705.669983,91.5,295,478.5
2021/1/4,145.770004,93.139999,76.839996,124.690002,729.77002,91.699997,306,475
2021/1/5,149.710007,94.375,78.699997,127.760002,735.109985,90.199997,299,449
2021/1/6,148.039993,95.279999,79.089996,128.229996,755.97998,88.099998,291,430
2021/1/7,155.270004,103.379997,84.110001,138.380005,816.039978,89,280.5,427
2021/1/8,159.389999,105.860001,85.809998,142.479996,880.02002,87.699997,278.5,420
2021/1/11,154.970001,104.449997,84.239998,138.220001,811.190002,87.800003,295,405
2021/1/12,158.710007,104.339996,85.660004,140.990005,849.440002,91.599998,279.5,395
2021/1/13,159.399994,105.599998,86,141.720001,854.409973,90.5,273.5,399.5
2021/1/14,159.770004,109.300003,88.150002,145.279999,845,95,283.5,396.5
2021/1/15,156.669998,107.959999,85.709999,141.910004,826.159973,95.199997,293,420
2021/1/19,160.410004,111.870003,88.790001,146.130005,844.549988,,,
2021/1/20,163.830002,112.470001,89.589996,147.110001,850.450012,,,
2021/1/21,163.429993,109.540001,90.029999,144.809998,844.98999,,,
2021/1/22,164.809998,110.540001,90.57,146.080002,846.640015,,,
2021/1/25,166.169998,110.690002,92.339996,146.669998,880.799988,,,
2021/1/26,163.399994,105.25,92.160004,141.830002,883.090027,,,
2021/1/27,158.570007,100.709999,89.699997,138.350006,864.159973,,,
2021/1/28,160.979996,103.269997,89.519997,140.369995,835.429993,,,
2021/1/29,158.809998,101.93,87.25,137.440002,793.530029,,,
2021/2/1,164.509995,104.730003,91.120003,142.619995,839.809998,,,
2021/2/2,169.550003,107.980003,93.080002,146.889999,872.789978,,,
2021/2/3,171.080002,107.220001,93.910004,146.110001,854.690002,,,
2021/2/4,173.639999,108.93,94.589996,148.350006,849.98999,,,
2021/2/5,175.800003,108.904999,95.5,149.460007,852.22998,,,
2021/2/8,179.600006,112.230003,98.029999,153.309998,863.419983,,,
2021/2/9,183,112.010002,98.940002,154.929993,849.460022,,,
2021/2/10,182.330002,110.580002,97.610001,153.100006,804.820007,,,
2021/2/11,185.139999,110.959999,98.669998,154.570007,811.659973,,,
2021/2/12,187.470001,112.010002,99.199997,156.580002,816.119995,,,
2021/2/16,187.440002,109.639999,98.68,155.119995,796.219971,,,
2021/2/17,184.899994,107.889999,97.230003,152.169998,798.150024,,,
2021/2/18,181.360001,105.699997,94.699997,149.190002,787.380005,,,
2021/2/19,185.050003,107.459999,96.860001,152.610001,781.299988,,,
2021/2/22,175.289993,101.720001,93.349998,143.779999,714.5,,,
2021/2/23,170.160004,98.620003,89.790001,139.039993,698.840027,,,
2021/2/24,170.539993,98.839996,91,138.320007,742.02002,,,
2021/2/25,160.259995,93.129997,87.089996,129.509995,682.219971,,,
2021/2/26,160.889999,93.510002,86.019997,130.360001,675.5,,,
2021/3/1,168.330002,97.790001,89.449997,136.699997,718.429993,,,
2021/3/2,164.389999,95.959999,86.949997,133.509995,686.440002,,,
2021/3/3,156.149994,90.330002,83.889999,125.110001,653.200012,,,
2021/3/4,147.5,85.129997,80.279999,118.43,621.440002,,,
2021/3/5,146.070007,85.139999,80.410004,117.07,597.950012,,,
2021/3/8,138.360001,81.739998,77.279999,110.260002,563,,,
2021/3/9,151.149994,87.989998,82.724998,121.75,673.580017,,,
2021/3/10,150.600006,88.25,82.589996,121.190002,668.059998,,,
2021/3/11,159.399994,93.199997,86.720001,128.679993,699.599976,,,
2021/3/12,157.479996,91.800003,86.050003,126.68,,,,
2021/3/15,160.740005,93.860001,87.620003,128.880005,,,,
2021/3/16,157.929993,92.300003,85.75,126.019997,,,,
2021/3/17,159.809998,92.989998,87.360001,127.459999,,,,
